,index,Close1,rollover,dailyret,Soybean.price,hs,carry,b,Adjusted b
483,1993-03-02,581.25,0.0,0.0,581.25,-1.0,0.0,-0.323059167653292,-0.323059167653292
484,1993-03-03,580.25,0.0,-0.0017204301075268,581.25,-1.0,0.0330503678551215,,-0.325405492860899
485,1993-03-04,581.5,0.0,0.002154243860405,580.25,-1.0,-0.0436832782804341,,-0.325405492860899
486,1993-03-05,575.75,0.0,-0.0098882201203783,581.5,-1.0,0.212305902584595,,-0.325405492860899
487,1993-03-08,573.5,0.0,-0.0039079461571862,575.75,-1.0,0.10188573909807,,-0.325405492860899
488,1993-03-09,574.0,0.0,0.000871839581517,573.5,-1.0,-0.0244785728656708,-0.325405492860899,-0.325405492860899
489,1993-03-10,580.75,0.0,0.0117595818815331,574.0,-1.0,-0.357687282229963,,-0.32223525687578
490,1993-03-11,576.0,0.0,-0.0081790787774429,580.75,-1.0,0.27139670488788,,-0.32223525687578
491,1993-03-12,575.5,0.0,-0.0008680555555555,576.0,-1.0,0.0316840277777787,,-0.32223525687578
492,1993-03-15,579.5,0.0,0.0069504778453518,575.5,-1.0,-0.362417773364781,,-0.32223525687578
493,1993-03-16,580.5,1.0,0.0017256255392579,579.5,-1.0,-0.10497555363819,-0.32223525687578,-0.32223525687578
494,1993-03-17,585.75,0.0,0.0073086844368013,580.5,-1.0,-0.0523973585989086,,-0.406924579089038
495,1993-03-18,588.75,0.0,0.0051216389244558,584.0,-1.0,-0.047883064516129,,-0.406924579089038
496,1993-03-19,588.5,0.0,-0.0004246284501061,586.5,-1.0,-0.0204044554386254,,-0.406924579089038
497,1993-03-22,585.25,0.0,-0.0055225148683092,586.75,-1.0,0.016088036084216,,-0.406924579089038
498,1993-03-23,591.5,0.0,0.0106791969243913,583.75,-1.0,-0.0850144633532446,-0.406924579089038,-0.406924579089038
499,1993-03-24,592.25,0.0,0.0012679628064243,591.5,-1.0,-0.0082644004347296,,-0.412127591414581
500,1993-03-25,586.75,0.0,-0.009286618826509,592.25,-1.0,0.0616293794850146,,-0.412127591414581
501,1993-03-26,587.5,0.0,0.0012782275244993,586.75,-1.0,-0.0086398712304123,,-0.412127591414581
502,1993-03-29,587.75,0.0,0.0004255319148936,587.5,-1.0,-0.0030454735085521,,-0.412127591414581
503,1993-03-30,586.75,0.0,-0.0017014036580178,587.75,-1.0,0.0124202467035303,-0.412127591414581,-0.412127591414581
504,1993-03-31,588.25,0.0,0.0025564550489987,586.75,-1.0,-0.0190429814874393,,-0.446527481891777
505,1993-04-01,594.0,0.0,0.0097747556311092,588.25,-1.0,-0.0743288709448928,,-0.446527481891777
506,1993-04-02,596.5,0.0,0.0042087542087542,594.0,-1.0,-0.0326850060892606,,-0.446527481891777
507,1993-04-05,593.75,0.0,-0.0046102263202011,596.5,-1.0,0.0382439228834867,,-0.446527481891777
508,1993-04-06,590.25,0.0,-0.0058947368421052,593.75,-1.0,0.0500367197062425,-0.446527481891777,-0.446527481891777
509,1993-04-07,597.25,0.0,0.0118593816179585,590.25,-1.0,-0.103063673584639,,-0.453858410315795
510,1993-04-08,596.0,0.0,-0.0020929259104227,597.25,-1.0,0.0186321453001051,,-0.453858410315795
511,1993-04-12,597.25,0.0,0.0020973154362416,596.0,-1.0,-0.0206897333575184,,-0.453858410315795
512,1993-04-13,595.25,0.0,-0.0033486814566764,597.25,-1.0,0.033951909213525,-0.453858410315795,-0.453858410315795
513,1993-04-14,595.25,0.0,0.0,595.25,-1.0,0.0,,-0.460254192675039
514,1993-04-15,590.5,0.0,-0.0079798404031919,595.25,-1.0,0.0856659337401482,,-0.460254192675039
515,1993-04-16,586.75,0.0,-0.006350550381033,590.5,-1.0,0.0702409360326383,,-0.460254192675039
516,1993-04-19,588.0,0.0,0.0021303792074989,586.75,-1.0,-0.0259196136912369,,-0.460254192675039
517,1993-04-20,590.5,0.0,0.0042517006802721,588.0,-1.0,-0.0535127844241135,-0.460254192675039,-0.460254192675039
518,1993-04-21,590.5,0.0,0.0,590.5,-1.0,0.0,,-0.527895306503985
519,1993-04-22,592.0,0.0,0.0025402201524132,590.5,-1.0,-0.0343400131715114,,-0.527895306503985
520,1993-04-23,592.5,0.0,0.0008445945945945,592.0,-1.0,-0.0118568087318076,,-0.527895306503985
521,1993-04-26,595.0,0.0,0.0042194092827004,592.5,-1.0,-0.0669601907906798,,-0.527895306503985
522,1993-04-27,592.5,0.0,-0.0042016806722689,595.0,-1.0,0.069709702062643,-0.527895306503985,-0.527895306503985
523,1993-04-28,590.0,0.0,-0.0042194092827004,592.5,-1.0,0.0733373518183636,,-0.499308620670583
524,1993-04-29,588.0,0.0,-0.0033898305084745,590.0,-1.0,0.06186440677966,,-0.499308620670583
525,1993-04-30,588.75,0.0,0.0012755102040816,588.0,-1.0,-0.0245032223415669,,-0.499308620670583
526,1993-05-03,591.75,0.0,0.0050955414012738,588.75,-1.0,-0.11624203821656,,-0.499308620670583
527,1993-05-04,589.75,0.0,-0.0033798056611744,591.75,-1.0,0.0822419377552452,-0.499308620670583,-0.499308620670583
528,1993-05-05,593.0,0.0,0.0055108096651123,589.75,-1.0,-0.143674680554717,,-0.601197762288697
529,1993-05-06,600.25,0.0,0.0122259696458685,593.0,-1.0,-0.343267609287844,,-0.601197762288697
530,1993-05-07,605.5,0.0,0.0087463556851312,600.25,-1.0,-0.266034985422743,,-0.601197762288697
531,1993-05-10,602.25,0.0,-0.0053674649050371,605.5,-1.0,0.217680521148729,,-0.601197762288697
532,1993-05-11,603.75,0.0,0.0024906600249066,602.25,-1.0,-0.113636363636364,-0.601197762288697,-0.601197762288697
533,1993-05-12,602.25,0.0,-0.0024844720496894,603.75,-1.0,0.129547471162381,,-0.592071192595018
534,1993-05-13,599.0,1.0,-0.0053964300539643,602.25,-1.0,0.328282828282827,,-0.592071192595018
535,1993-05-14,602.25,0.0,0.006265664160401,599.0,-1.0,-0.029123293724836,,-0.592071192595018
536,1993-05-17,599.5,0.0,-0.0045662100456621,602.5,-1.0,0.0279604213214171,,-0.592071192595018
537,1993-05-18,605.0,0.0,0.0091743119266055,600.5,-1.0,-0.0427378226477934,-0.592071192595018,-0.592071192595018
538,1993-05-19,600.5,0.0,-0.0074380165289256,605.75,-1.0,0.05021323428257,,-0.60519027494274
539,1993-05-20,603.5,0.0,0.0049958368026644,604.0,-1.0,0.0048734244819481,,-0.60519027494274
540,1993-05-21,608.0,0.0,0.0074565037282518,603.5,-1.0,-0.0446167846034745,,-0.60519027494274
541,1993-05-24,606.0,0.0,-0.0032894736842105,608.0,-1.0,0.0207009981851179,,-0.60519027494274
542,1993-05-25,607.5,0.0,0.0024752475247524,606.0,-1.0,-0.0158502692374501,-0.60519027494274,-0.60519027494274
543,1993-05-26,612.75,0.0,0.0086419753086419,607.5,-1.0,-0.0563271604938271,,-0.512523613299793
544,1993-05-27,609.0,0.0,-0.0061199510403916,612.75,-1.0,0.0406142205407809,,-0.512523613299793
545,1993-05-28,608.5,0.0,-0.0008210180623973,609.0,-1.0,0.0055494739402789,,-0.512523613299793
546,1993-06-01,589.0,0.0,-0.0320460147904684,608.5,-1.0,0.233935907970419,-0.512523613299793,-0.512523613299793
547,1993-06-02,588.75,0.0,-0.0004244482173174,589.0,-1.0,0.0031617061085892,,-0.485645507352556
548,1993-06-03,590.0,0.0,0.0021231422505307,588.75,-1.0,-0.0161447275300778,,-0.485645507352556
549,1993-06-04,588.5,0.0,-0.0025423728813559,590.0,-1.0,0.0197439596105302,,-0.485645507352556
550,1993-06-07,592.0,0.0,0.005947323704333,588.25,-1.0,-0.0528822006722561,,-0.485645507352556
551,1993-06-08,590.25,0.0,-0.002956081081081,592.0,-1.0,0.0250923161533622,-0.485645507352556,-0.485645507352556
552,1993-06-09,594.5,0.0,0.0072003388394748,590.25,-1.0,-0.0625743732478167,,-0.466735608410893
553,1993-06-10,591.5,0.0,-0.0050462573591253,594.5,-1.0,0.0449239984409939,,-0.466735608410893
554,1993-06-11,588.75,0.0,-0.0046491969568892,591.5,-1.0,0.0424239222316145,,-0.466735608410893
555,1993-06-14,584.5,0.0,-0.0072186836518046,588.75,-1.0,0.0712113387272623,,-0.466735608410893
556,1993-06-15,582.75,0.0,-0.0029940119760479,584.5,-1.0,0.030355954757152,-0.466735608410893,-0.466735608410893
557,1993-06-16,586.0,0.0,0.0055770055770055,582.75,-1.0,-0.0581602010173427,,-0.568267948627974
558,1993-06-17,601.25,0.0,0.0260238907849829,586.0,-1.0,-0.279374121662318,,-0.568267948627974
559,1993-06-18,605.25,0.0,0.0066528066528066,601.25,-1.0,-0.0735840735840736,,-0.568267948627974
560,1993-06-21,620.5,0.0,0.0251961999173895,605.25,-1.0,-0.306553765661573,,-0.568267948627974
561,1993-06-22,615.5,0.0,-0.008058017727639,620.5,-1.0,0.101419878296146,-0.568267948627974,-0.568267948627974
562,1993-06-23,624.75,0.0,0.0150284321689683,615.5,-1.0,-0.195906347916907,,-0.596485503108225
563,1993-06-24,625.75,0.0,0.0016006402561024,624.75,-1.0,-0.0216382849436066,,-0.596485503108225
564,1993-06-25,619.75,0.0,-0.009588493807431,625.75,-1.0,0.134607701527398,,-0.596485503108225
565,1993-06-28,621.0,0.0,0.0020169423154497,619.75,-1.0,-0.032007997614745,,-0.596485503108225
566,1993-06-29,633.25,0.0,0.0197262479871176,621.0,-1.0,-0.327276387058997,-0.596485503108225,-0.596485503108225
567,1993-06-30,652.5,0.0,0.0303987366758784,633.25,-1.0,-0.528358994604554,,-0.654155618542562
568,1993-07-01,658.25,0.0,0.0088122605363984,652.5,-1.0,-0.160823754789273,,-0.654155618542562
569,1993-07-02,664.0,0.0,0.0087352829472085,658.25,-1.0,-0.167809382933216,,-0.654155618542562
570,1993-07-06,703.0,0.0,0.0587349397590361,664.0,-1.0,-1.42921686746988,-0.654155618542562,-0.654155618542562
571,1993-07-07,706.75,0.0,0.0053342816500711,703.0,-1.0,-0.139072343019714,,-0.630837244004993
572,1993-07-08,700.75,0.0,-0.0084895649097983,706.75,-1.0,0.238360860928954,,-0.630837244004993
573,1993-07-09,710.0,0.0,0.0132001427042455,700.75,-1.0,-0.401504340587465,,-0.630837244004993
574,1993-07-12,697.5,0.0,-0.0176056338028169,710.0,-1.0,0.714006259780907,,-0.630837244004993
575,1993-07-13,695.5,0.0,-0.0028673835125448,697.5,-1.0,0.130824372759856,-0.630837244004993,-0.630837244004993
576,1993-07-14,705.25,0.0,0.014018691588785,695.5,-1.0,-0.730974632843789,,-0.627328534438801
577,1993-07-15,707.0,1.0,0.0024813895781637,705.25,-1.0,-0.150951199338291,,-0.627328534438801
578,1993-07-16,724.5,0.0,0.0233050847457627,707.0,-1.0,-0.258132956152758,,-0.627328534438801
579,1993-07-19,734.5,0.0,0.0138026224982747,724.5,-1.0,-0.157436162870944,,-0.627328534438801
580,1993-07-20,728.25,0.0,-0.0085091899251191,734.0,-1.0,0.0922365298409076,-0.627328534438801,-0.627328534438801
581,1993-07-21,719.25,0.0,-0.0123583934088568,727.25,-1.0,0.133837515755701,,-0.559518558195223
582,1993-07-22,729.5,0.0,0.0142509558567953,724.25,-1.0,-0.0912358801614033,,-0.559518558195223
583,1993-07-23,727.5,0.0,-0.0027416038382453,729.5,-1.0,0.0357387643199847,,-0.559518558195223
584,1993-07-26,710.75,0.0,-0.0230240549828179,727.5,-1.0,0.336151202749141,,-0.559518558195223
585,1993-07-27,702.75,0.0,-0.0112557157931762,710.75,-1.0,0.171180677687888,-0.559518558195223,-0.559518558195223
586,1993-07-28,688.75,0.0,-0.0199217360369975,702.75,-1.0,0.316149289282787,,-0.555179519200749
587,1993-07-29,689.75,0.0,0.0014519056261343,688.75,-1.0,-0.0240884342517752,,-0.555179519200749
588,1993-07-30,685.5,0.0,-0.0061616527727437,689.75,-1.0,0.107095393431022,,-0.555179519200749
589,1993-08-02,704.5,0.0,0.0277169948942378,685.5,-1.0,-0.562039063133154,,-0.555179519200749
590,1993-08-03,706.0,0.0,0.0021291696238467,704.5,-1.0,-0.0457145242767106,-0.555179519200749,-0.555179519200749
591,1993-08-04,697.0,0.0,-0.0127478753541076,706.0,-1.0,0.29081090651558,,-0.524936125696582
592,1993-08-05,681.0,0.0,-0.0229555236728838,697.0,-1.0,0.558584409373505,,-0.524936125696582
593,1993-08-06,683.5,0.0,0.0036710719530102,681.0,-1.0,-0.0957100902034801,,-0.524936125696582
594,1993-08-09,669.5,0.0,-0.0204828090709583,683.5,-1.0,0.679656846445436,,-0.524936125696582
595,1993-08-10,666.5,0.0,-0.0044809559372666,669.5,-1.0,0.163554891710231,-0.524936125696582,-0.524936125696582
596,1993-08-11,679.25,0.0,0.0191297824456114,666.5,-1.0,-0.775818954738683,,-0.478726611190174
597,1993-08-12,655.0,0.0,-0.0357011409642989,679.25,-1.0,1.62886455649614,,-0.478726611190174
598,1993-08-13,653.0,0.0,-0.0030534351145038,655.0,-1.0,0.159214830970558,,-0.478726611190174
599,1993-08-16,652.75,1.0,-0.0003828483920367,653.0,-1.0,0.0349349157733514,,-0.478726611190174
600,1993-08-17,658.5,0.0,0.0095822154082023,652.75,-1.0,-0.0918640914810972,-0.478726611190174,-0.478726611190174
601,1993-08-18,657.25,0.0,-0.0018982536066818,658.0,-1.0,0.0122362774897196,,-0.4845466694802
602,1993-08-19,664.75,0.0,0.0114111829593001,657.5,-1.0,-0.121961055421132,,-0.4845466694802
603,1993-08-20,667.75,0.0,0.0045129748025573,665.0,-1.0,-0.0471687030075188,,-0.4845466694802
604,1993-08-23,673.75,0.0,0.0089853987270685,663.5,-1.0,-0.194436504430529,,-0.4845466694802
605,1993-08-24,671.25,0.0,-0.0037105751391465,673.75,-1.0,0.0483699973495886,-0.4845466694802,-0.4845466694802
606,1993-08-25,670.0,0.0,-0.0018621973929236,671.25,-1.0,0.025174149941376,,-0.48109810040611
607,1993-08-26,660.75,0.0,-0.0138059701492537,670.0,-1.0,0.193814580941447,,-0.48109810040611
608,1993-08-27,669.0,0.0,0.0124858115777526,660.75,-1.0,-0.182292849035188,,-0.48109810040611
609,1993-08-30,669.25,0.0,0.0003736920777279,669.0,-1.0,-0.0061998912895777,,-0.48109810040611
610,1993-08-31,659.5,0.0,-0.0145685468808368,669.25,-1.0,0.253215219595496,-0.48109810040611,-0.48109810040611
611,1993-09-01,652.5,0.0,-0.0106141015921152,659.5,-1.0,0.193707354056104,,-0.426883092127451
612,1993-09-02,659.5,0.0,0.010727969348659,652.5,-1.0,-0.206089937487398,,-0.426883092127451
613,1993-09-03,661.0,0.0,0.0022744503411675,659.5,-1.0,-0.046120798584787,,-0.426883092127451
614,1993-09-07,638.5,0.0,-0.0340393343419062,661.0,-1.0,0.887454073913983,-0.426883092127451,-0.426883092127451
615,1993-09-08,641.5,0.0,0.004698512137823,638.5,-1.0,-0.131919763869649,,-0.385160819263686
616,1993-09-09,642.25,0.0,0.0011691348402182,641.5,-1.0,-0.0355611847233066,,-0.385160819263686
617,1993-09-10,623.75,0.0,-0.0288049824834566,642.25,-1.0,0.955801691496516,,-0.385160819263686
618,1993-09-13,638.5,0.0,0.0236472945891784,623.75,-1.0,-1.07890781563126,,-0.385160819263686
619,1993-09-14,630.75,0.0,-0.0121378230227095,638.5,-1.0,0.632900771898424,-0.385160819263686,-0.385160819263686
620,1993-09-15,640.0,1.0,0.0146650812524772,630.75,-1.0,-0.892125776192358,,-0.392599667962976
621,1993-09-16,629.5,0.0,-0.0031670625494853,640.0,-1.0,0.0950520833333331,,-0.392599667962976
622,1993-09-17,636.0,0.0,0.0103256552819698,640.5,-1.0,0.0413613356500718,,-0.392599667962976
623,1993-09-20,639.75,0.0,0.0058962264150943,650.0,-1.0,0.0975554106910038,,-0.392599667962976
624,1993-09-21,632.25,0.0,-0.0117233294255569,657.5,-1.0,0.241674314933788,-0.392599667962976,-0.392599667962976
625,1993-09-22,638.25,0.0,0.0094899169632265,650.5,-1.0,0.120588750893375,,-0.35451267894586
626,1993-09-23,649.25,0.0,0.0172346259302781,638.25,-1.0,-0.112332829724134,,-0.35451267894586
627,1993-09-24,647.5,0.0,-0.0026954177897574,649.25,-1.0,0.017887772604754,,-0.35451267894586
628,1993-09-27,639.25,0.0,-0.0127413127413127,647.5,-1.0,0.0894342144342144,,-0.35451267894586
629,1993-09-28,631.5,0.0,-0.0121235823230348,639.25,-1.0,0.0867668146648568,-0.35451267894586,-0.35451267894586
630,1993-09-29,627.25,0.0,-0.0067300079176563,631.5,-1.0,0.0491290577988912,,-0.314387424803419
631,1993-09-30,629.75,0.0,0.0039856516540454,627.25,-1.0,-0.0296890378311554,,-0.314387424803419
632,1993-10-01,618.0,0.0,-0.018658197697499,629.75,-1.0,0.141880044991399,,-0.314387424803419
633,1993-10-04,605.5,0.0,-0.0202265372168285,618.0,-1.0,0.16405969075872,,-0.314387424803419
634,1993-10-05,606.0,0.0,0.0008257638315441,605.5,-1.0,-0.0068500863298543,-0.314387424803419,-0.314387424803419
635,1993-10-06,606.5,0.0,0.0008250825082508,606.0,-1.0,-0.0070036073374773,,-0.321895290232231
636,1993-10-07,610.5,0.0,0.0065952184666117,606.5,-1.0,-0.057315589055077,,-0.321895290232231
637,1993-10-08,608.75,0.0,-0.0028665028665028,610.5,-1.0,0.0255188669822821,,-0.321895290232231
638,1993-10-11,614.75,0.0,0.0098562628336755,608.75,-1.0,-0.0946719982708312,,-0.321895290232231
639,1993-10-12,614.75,0.0,0.0,614.75,-1.0,0.0,-0.321895290232231,-0.321895290232231
640,1993-10-13,612.5,0.0,-0.0036600244001626,614.75,-1.0,0.0371085807238715,,-0.322958721414852
641,1993-10-14,615.5,0.0,0.0048979591836734,612.5,-1.0,-0.0510787172011668,,-0.322958721414852
642,1993-10-15,614.5,0.0,-0.0016246953696182,615.5,-1.0,0.0174415826444304,,-0.322958721414852
643,1993-10-18,617.5,0.0,0.0048820179007323,614.5,-1.0,-0.0574818236699124,,-0.322958721414852
644,1993-10-19,614.75,0.0,-0.0044534412955465,617.5,-1.0,0.0541835357624835,-0.322958721414852,-0.322958721414852
645,1993-10-20,614.5,0.0,-0.0004066693777958,614.75,-1.0,0.0051184249274308,,-0.351089794286978
646,1993-10-21,623.5,0.0,0.0146460537021969,614.5,-1.0,-0.190921771475066,,-0.351089794286978
647,1993-10-22,621.5,0.0,-0.0032076984763432,623.5,-1.0,0.0433633312542703,,-0.351089794286978
648,1993-10-25,623.25,0.0,0.0028157683024939,621.5,-1.0,-0.0428231429337608,,-0.351089794286978
649,1993-10-26,620.25,0.0,-0.0048134777376654,623.25,-1.0,0.0763877988803437,-0.351089794286978,-0.351089794286978
650,1993-10-27,620.75,0.0,0.0008061265618702,620.25,-1.0,-0.0133743725037553,,-0.357366013779774
651,1993-10-28,617.5,0.0,-0.0052356020942408,620.75,-1.0,0.0909997506856137,,-0.357366013779774
652,1993-10-29,619.75,0.0,0.0036437246963562,617.5,-1.0,-0.0664979757085029,,-0.357366013779774
653,1993-11-01,618.5,0.0,-0.0020169423154497,619.75,-1.0,0.0433049379493633,,-0.357366013779774
654,1993-11-02,627.75,0.0,0.0149555375909458,618.5,-1.0,-0.341173201293451,-0.357366013779774,-0.357366013779774
655,1993-11-03,630.25,0.0,0.0039824771007566,627.75,-1.0,-0.0969069427850775,,-0.380162730290885
656,1993-11-04,637.25,0.0,0.0111067036890123,630.25,-1.0,-0.289567631892105,,-0.380162730290885
657,1993-11-05,641.75,0.0,0.0070615927814829,637.25,-1.0,-0.198267797326253,,-0.380162730290885
658,1993-11-08,631.25,0.0,-0.016361511492014,641.75,-1.0,0.597195169458512,,-0.380162730290885
659,1993-11-09,630.5,0.0,-0.0011881188118811,631.25,-1.0,0.0481848184818482,-0.380162730290885,-0.380162730290885
660,1993-11-10,679.0,0.0,0.0769230769230769,630.5,-1.0,-3.50961538461538,,-0.422244559632133
661,1993-11-11,674.75,0.0,-0.0062592047128129,679.0,-1.0,0.326372817168103,,-0.422244559632133
662,1993-11-12,675.5,1.0,0.0011115227862171,674.75,-1.0,-0.0676176361615383,,-0.422244559632133
663,1993-11-15,686.75,0.0,0.0069648093841642,675.5,-1.0,-0.0921034923625592,,-0.422244559632133
664,1993-11-16,681.5,0.0,-0.0076447033127047,679.5,-1.0,-0.0165279900379235,-0.422244559632133,-0.422244559632133
665,1993-11-17,689.75,0.0,0.0121056493030081,674.25,-1.0,-0.13110632183908,,-0.455578134087759
666,1993-11-18,686.75,0.0,-0.0043494019572308,682.75,-1.0,-0.0339430291828681,,-0.455578134087759
667,1993-11-19,687.75,0.0,0.0014561339643247,684.25,-1.0,-0.0301130269779726,,-0.455578134087759
668,1993-11-22,679.5,0.0,-0.0119956379498364,687.8125,-1.0,0.0747657074211261,,-0.455578134087759
669,1993-11-23,681.75,0.0,0.0033112582781457,679.625,-1.0,-0.0196767994520301,-0.455578134087759,-0.455578134087759
670,1993-11-24,681.75,0.0,0.0,681.8125,-1.0,0.0005869931957032,,-0.416726526423807
671,1993-11-26,685.75,0.0,0.0058672533920058,681.8125,-1.0,-0.0383253193776617,,-0.416726526423807
672,1993-11-29,683.75,0.0,-0.002916514764856,685.8125,-1.0,0.0211095065510446,,-0.416726526423807
673,1993-11-30,671.5,0.0,-0.0179159049360146,683.8125,-1.0,0.128864085621453,-0.416726526423807,-0.416726526423807
674,1993-12-01,671.75,0.0,0.0003723008190618,671.625,-1.0,-0.0013586450772386,,-0.415024952177933
675,1993-12-02,681.0,0.0,0.0137700037216226,671.8125,-1.0,-0.101869941389897,,-0.415024952177933
676,1993-12-03,679.0,0.0,-0.0029368575624082,681.0,-1.0,0.0223323543808127,,-0.415024952177933
677,1993-12-06,679.75,0.0,0.0011045655375552,679.0,-1.0,-0.0089592538046146,,-0.415024952177933
678,1993-12-07,684.0,0.0,0.0062522986392055,679.8125,-1.0,-0.0510982306284316,-0.415024952177933,-0.415024952177933
679,1993-12-08,685.75,0.0,0.0025584795321637,684.0,-1.0,-0.0217173262613905,,-0.417381029111612
680,1993-12-09,684.25,0.0,-0.002187386073642,685.8125,-1.0,0.0197996814692345,,-0.417381029111612
681,1993-12-10,685.5,0.0,0.0018268176835951,684.1875,-1.0,-0.0170778495946097,,-0.417381029111612
682,1993-12-13,675.25,0.0,-0.0149525893508388,685.625,-1.0,0.145348558268963,,-0.417381029111612
683,1993-12-14,680.75,0.0,0.0081451314328026,675.0,-1.0,-0.0840340340340348,-0.417381029111612,-0.417381029111612
684,1993-12-15,680.25,0.0,-0.0007344840249724,680.8125,-1.0,0.0083769393188281,,-0.421637033110306
685,1993-12-16,682.5,0.0,0.0033076074972436,680.1875,-1.0,-0.0354550347199442,,-0.421637033110306
686,1993-12-17,686.75,0.0,0.0062271062271062,682.625,-1.0,-0.0648717644904506,,-0.421637033110306
687,1993-12-20,685.75,0.0,-0.0014561339643247,686.8125,-1.0,0.0182146956340498,,-0.421637033110306
688,1993-12-21,687.75,0.0,0.002916514764856,685.8125,-1.0,-0.034372247030591,-0.421637033110306,-0.421637033110306
689,1993-12-22,697.0,0.0,0.0134496546710287,687.8125,-1.0,-0.168121073493239,,-0.462006461628834
690,1993-12-23,696.0,0.0,-0.0014347202295552,697.0,-1.0,0.0187026029924168,,-0.462006461628834
691,1993-12-27,701.75,0.0,0.0082614942528735,696.0,-1.0,-0.125643558429119,,-0.462006461628834
692,1993-12-28,700.75,0.0,-0.0014250089063056,701.8125,-1.0,0.0240255239732531,-0.462006461628834,-0.462006461628834
693,1993-12-29,700.5,0.0,-0.0003567606136282,700.8125,-1.0,0.0073980688000135,,-0.476611499461222
694,1993-12-30,704.25,0.0,0.0053533190578158,700.625,-1.0,-0.0899282103563999,,-0.476611499461222
695,1994-01-03,698.75,0.0,-0.0078097266595669,704.1875,-1.0,0.165788690553882,,-0.476611499461222
696,1994-01-04,692.5,0.0,-0.0089445438282647,698.8125,-1.0,0.206069448171005,-0.476611499461222,-0.476611499461222
697,1994-01-05,696.75,0.0,0.0061371841155234,692.625,-1.0,-0.144919689586718,,-0.484068695123971
698,1994-01-06,697.5,0.0,0.0010764262648008,696.8125,-1.0,-0.0257229988596022,,-0.484068695123971
699,1994-01-07,694.25,0.0,-0.0046594982078853,697.625,-1.0,0.135831736799306,,-0.484068695123971
700,1994-01-10,681.5,0.0,-0.0183651422398272,694.1875,-1.0,0.667101827676239,,-0.484068695123971
701,1994-01-11,685.25,0.0,0.0055025678650036,681.625,-1.0,-0.215681480123074,-0.484068695123971,-0.484068695123971
702,1994-01-12,686.25,0.0,0.0014593214155417,685.1875,-1.0,-0.0707493386846639,,-0.45803743532515
703,1994-01-13,712.0,0.0,0.0375227686703097,686.1875,-1.0,-1.96147190090172,,-0.45803743532515
704,1994-01-14,708.75,1.0,-0.004564606741573,712.0,-1.0,0.277680243445691,,-0.45803743532515
705,1994-01-17,709.75,0.0,-0.00976630624346,708.8125,-1.0,-0.0075431509567056,,-0.45803743532515
706,1994-01-18,708.5,0.0,-0.0017611835153223,702.625,-1.0,-0.0484436198721917,-0.45803743532515,-0.45803743532515
707,1994-01-19,705.5,0.0,-0.0042342978122794,702.0,-1.0,-0.0293516220935579,,-0.46344426033628
708,1994-01-20,697.5,0.0,-0.0113394755492558,699.625,-1.0,0.018174256114956,,-0.46344426033628
709,1994-01-21,693.5,0.0,-0.0057347670250896,690.625,-1.0,-0.0253242835595781,,-0.46344426033628
710,1994-01-24,698.0,0.0,0.0064888248017303,693.625,-1.0,-0.040389765186078,,-0.46344426033628
711,1994-01-25,698.5,0.0,0.0007163323782234,698.0,-1.0,-0.0046689521080642,-0.46344426033628,-0.46344426033628
712,1994-01-26,700.25,0.0,0.0025053686471009,698.625,-1.0,-0.0154361651946189,,-0.455258546354761
713,1994-01-27,696.5,0.0,-0.0053552302749018,700.1875,-1.0,0.0355972771843517,,-0.455258546354761
714,1994-01-28,683.75,0.0,-0.0183058147882268,696.625,-1.0,0.12728146826512,,-0.455258546354761
715,1994-01-31,686.75,0.0,0.0043875685557586,683.8125,-1.0,-0.0313591079426007,,-0.455258546354761
716,1994-02-01,687.0,0.0,0.0003640334910811,686.8125,-1.0,-0.0020335734621447,-0.455258546354761,-0.455258546354761
717,1994-02-02,683.5,0.0,-0.0050946142649199,687.0,-1.0,0.038740295972829,,-0.434466758500689
718,1994-02-03,680.5,0.0,-0.0043891733723482,683.625,-1.0,0.0354998969044088,,-0.434466758500689
719,1994-02-04,674.5,0.0,-0.008817046289493,680.625,-1.0,0.0714057571765081,,-0.434466758500689
720,1994-02-07,673.75,0.0,-0.0011119347664937,674.625,-1.0,0.0110095617289536,,-0.434466758500689
721,1994-02-08,674.5,0.0,0.0011131725417439,673.8125,-1.0,-0.0088670103047255,-0.434466758500689,-0.434466758500689
722,1994-02-09,678.5,0.0,0.005930318754633,674.625,-1.0,-0.0511350027341294,,-0.441328955327054
723,1994-02-10,679.0,0.0,0.0007369196757553,678.625,-1.0,-0.0050423650764411,,-0.441328955327054
724,1994-02-11,684.25,0.0,0.0077319587628866,679.0,-1.0,-0.0723632038065025,,-0.441328955327054
725,1994-02-14,683.75,0.0,-0.000730727073438,684.1875,-1.0,0.0064832577164725,,-0.441328955327054
726,1994-02-15,677.5,0.0,-0.0091407678244972,683.8125,-1.0,0.0962696018906602,-0.441328955327054,-0.441328955327054
727,1994-02-16,681.25,0.0,0.0055350553505535,677.625,-1.0,-0.057429169786342,,-0.424619846079488
728,1994-02-17,674.0,0.0,-0.0106422018348624,681.1875,-1.0,0.116705174508643,,-0.424619846079488
729,1994-02-18,674.5,0.0,0.0007418397626112,674.0,-1.0,-0.0084616097922854,,-0.424619846079488
730,1994-02-22,679.0,0.0,0.0066716085989621,674.625,-1.0,-0.0845377061330366,-0.424619846079488,-0.424619846079488
